		--- STARS OF CATALOGUE ---
? Lyn,47029,4762,0.000000,2.509190,0.691526
? LMi,47080,5372,0.000000,2.511791,0.625005
? Leo,47168,3657,0.000000,2.516390,0.543875
? Vel,47175,8378,0.000000,2.516880,-0.861408
? Ant,47187,4480,0.000000,2.517653,-0.441512
? Leo,47189,4264,0.000000,2.517825,0.286896
? Dra,47193,3811,0.000000,2.518026,1.419413
? Ant,47199,4688,0.000000,2.518357,-0.561623
? Vel,47204,8685,0.000000,2.518558,-0.936692
? Leo,47205,4623,0.000000,2.518559,0.119307
? Ant,47224,4476,0.000000,2.519703,-0.629994
? Vel,47267,4779,0.000000,2.522106,-0.753824
? Lyn,47300,7989,0.000000,2.523585,0.702317
? Hya,47310,4103,0.000000,2.523985,0.081145
? Car,47391,11091,0.000000,2.527893,-1.070377
? UMa,47401,3751,0.000000,2.528393,1.174122
Iot Hya,47431,4098,0.000000,2.530099,-0.019946
Kap Hya,47452,12468,0.000000,2.532063,-0.250146
? Car,47479,8201,0.000000,2.533824,-1.012004
? Car,47498,4551,0.000000,2.535247,-0.999368
Omi Leo,47508,6317,0.000000,2.535748,0.172653
? Hya,47522,11866,0.000000,2.536328,-0.411750
? Leo,47544,3678,0.000000,2.537644,0.545901
? Vel,47559,11902,0.000000,2.538577,-0.963662
? Lyn,47570,4863,0.000000,2.539480,0.693905
? Hya,47592,6238,0.000000,2.540504,-0.417405
? UMa,47594,4448,0.000000,2.540537,1.208423
? UMa,47654,4674,0.000000,2.543615,1.261046
? Leo,47701,8922,0.000000,2.546236,0.523153
? Vel,47717,10681,0.000000,2.546891,-0.940580
Psi Leo,47723,3635,0.000000,2.547010,0.244725
The Ant,47758,6317,0.000000,2.549061,-0.484669
? Car,47854,4718,0.000000,2.553622,-1.090969
Ras Elased Australis,47908,5256,0.000000,2.556258,0.414939
? Leo,47943,3595,0.000000,2.557638,0.117086
Nu Cha,47956,4993,0.000000,2.558396,-1.339996
? Leo,47959,3810,0.000000,2.558604,0.206124
? Sex,47960,7204,0.000000,2.558624,0.031164
? Vel,47963,13032,0.000000,2.559116,-0.781123
? UMa,47965,3657,0.000000,2.559210,0.997073
Ups Car,48002,7637,0.000000,2.561717,-1.135721
? UMa,48113,5894,0.000000,2.568202,0.803218
? Ant,48191,4222,0.000000,2.572041,-0.649031
? Vel,48224,11539,0.000000,2.574153,-0.798187
? Vel,48287,4547,0.000000,2.577411,-0.819151
? Car,48310,4093,0.000000,2.578403,-1.095109
Ups UMa,48319,7519,0.000000,2.578689,1.030420
? Car,48339,4027,0.000000,2.579600,-1.037175
? Vel,48348,4376,0.000000,2.580159,-0.806235
Ups-1 Hya,48356,4948,0.000000,2.580811,-0.259122
? Vel,48374,4364,0.000000,2.581682,-0.812409
? Leo,48390,7945,0.000000,2.582581,0.425780
Phi UMa,48402,9674,0.000000,2.583550,0.943601
Gam Sex,48437,9674,0.000000,2.585301,-0.141459
Mu Leo,48455,4266,0.000000,2.586420,0.453907
? Sex,48519,3565,0.000000,2.590572,0.103997
? Vel,48527,12528,0.000000,2.591094,-0.892679
? Hya,48559,4310,0.000000,2.592711,-0.452605
? Vel,48561,11813,0.000000,2.593098,-0.790346
? Vel,48613,10051,0.000000,2.595540,-0.876923
? Hya,48615,3706,0.000000,2.595611,-0.331776
? UMa,48682,9165,0.000000,2.599305,0.869520
? Leo,48734,4452,0.000000,2.602430,0.155913
? Ant,48748,4304,0.000000,2.603121,-0.583263
Phi Vel,48774,11046,0.000000,2.604304,-0.952388
? UMa,48802,5009,0.000000,2.605892,1.002137
? LMi,48833,6476,0.000000,2.607891,0.716556
Nu Leo,48883,10583,0.000000,2.610240,0.217203
? UMa,48893,4398,0.000000,2.610930,1.271987
Eta Ant,48926,7461,0.000000,2.613070,-0.626416
? Leo,48982,4605,0.000000,2.616265,0.517407
? UMa,49005,3813,0.000000,2.617390,0.991553
Pi Leo,49029,3664,0.000000,2.618925,0.140398
Mu-1 Cha,49065,9708,0.000000,2.621186,-1.434917
? LMi,49081,5685,0.000000,2.622409,0.557173
? Car,49164,7705,0.000000,2.626728,-1.054543
? Leo,49220,13076,0.000000,2.630280,0.383087
? Hya,49339,7442,0.000000,2.636971,-0.423863
? UMa,49363,6357,0.000000,2.638089,0.940588
Ups-2 Hya,49402,11358,0.000000,2.640354,-0.228021
? Vel,49485,5050,0.000000,2.644989,-0.826762
? Hya,49569,3808,0.000000,2.649228,-0.299180
Eta Leo,49583,10529,0.000000,2.649988,0.292564
? LMi,49593,8241,0.000000,2.650410,0.615136
? Leo,49637,3873,0.000000,2.652484,0.174489
Alp Sex,49641,10542,0.000000,2.652630,-0.006486
Regulus,49669,11358,0.000000,2.654523,0.208867
? Car,49698,4808,0.000000,2.656013,-1.148696
? Vel,49712,11920,0.000000,2.656991,-0.904277
? Car,49764,9941,0.000000,2.659459,-1.198741
? Hya,49809,7055,0.000000,2.662055,-0.223680
? Sex,49812,9812,0.000000,2.662176,-0.146750
Lam Hya,49841,4725,0.000000,2.664193,-0.215619
? Vel,49844,4233,0.000000,2.664370,-0.728068
? Sex,49865,4114,0.000000,2.665689,-0.146930
? LMi,49893,4153,0.000000,2.666920,0.652786
? Car,49934,11884,0.000000,2.669370,-1.013348
? Sex,50027,4352,0.000000,2.673871,0.080541
? Vel,50070,7746,0.000000,2.676379,-0.894184
? Vel,50078,8693,0.000000,2.676754,-0.903309
? Car,50083,8033,0.000000,2.676947,-1.158424
Ome Car,50099,11153,0.000000,2.677936,-1.222392
? Ant,50103,4300,0.000000,2.678058,-0.704172
? Vel,50191,9530,0.000000,2.682294,-0.735167
? Vel,50241,3763,0.000000,2.685739,-0.752453
? LMi,50303,9882,0.000000,2.688857,0.511565
? Leo,50319,5760,0.000000,2.690156,0.410206
? Leo,50333,3581,0.000000,2.690770,0.239605
Zet Leo,50335,7417,0.000000,2.690819,0.408709
? Leo,50336,4296,0.000000,2.690844,0.442802
? Car,50371,3732,0.000000,2.692533,-1.070451
Lam UMa,50372,9777,0.000000,2.692594,0.748997
? Leo,50384,6388,0.000000,2.693229,0.403280
Eps Sex,50414,7240,0.000000,2.694919,-0.140829
? UMa,50448,8460,0.000000,2.696686,1.136355
? Ant,50456,7611,0.000000,2.697086,-0.506006
? Vel,50480,10985,0.000000,2.698588,-0.727252
? Vel,50493,6476,0.000000,2.699299,-0.979311
? Car,50520,9629,0.000000,2.701268,-1.128814
? UMa,50546,4690,0.000000,2.702847,0.844683
? Vel,50555,3649,0.000000,2.703570,-0.960443
? Leo,50564,6614,0.000000,2.704110,0.339832
Algieba,50583,4455,0.000000,2.705140,0.346299
? Vel,50609,3558,0.000000,2.706476,-0.832506
? Vel,50676,11606,0.000000,2.709246,-0.978139
? UMa,50685,7858,0.000000,2.709871,1.199873
? UMa,50786,6251,0.000000,2.714757,0.719591
? Vel,50799,4525,0.000000,2.715412,-0.726929
Mu UMa,50801,3644,0.000000,2.715424,0.724303
? Car,50847,12066,0.000000,2.718217,-1.167651
? LMi,50860,8597,0.000000,2.718811,0.591809
? Sex,50885,10766,0.000000,2.720276,-0.071105
? Ant,50888,7788,0.000000,2.720483,-0.663397
? UMa,50933,10823,0.000000,2.723285,1.144350
? LMi,50935,4336,0.000000,2.723339,0.588499
? Car,50954,7049,0.000000,2.724439,-1.292095
? Car,50993,7367,0.000000,2.727038,-1.022349
? Leo,51008,3607,0.000000,2.728182,0.153324
? Sex,51046,3751,0.000000,2.730296,-0.123217
? LMi,51056,7725,0.000000,2.731064,0.589854
Mu Hya,51069,3860,0.000000,2.731835,-0.293849
? Vel,51140,3711,0.000000,2.734998,-0.957790
Alp Ant,51172,3903,0.000000,2.736466,-0.542235
? Car,51192,6509,0.000000,2.737583,-1.005987
? Car,51194,9115,0.000000,2.737647,-1.146763
? UMa,51200,8435,0.000000,2.737843,0.726075
? Car,51232,7355,0.000000,2.739639,-1.025196
Bet LMi,51233,4975,0.000000,2.739659,0.640662
? Car,51313,3326,0.000000,2.743991,-1.120018
Del Sex,51362,10795,0.000000,2.746618,-0.047806
? Hya,51364,3917,0.000000,2.746638,-0.517732
Del Ant,51376,10667,0.000000,2.747103,-0.534194
? Cam,51384,7837,0.000000,2.747594,1.470475
? LMi,51420,9155,0.000000,2.749363,0.679372
Bet Sex,51437,12254,0.000000,2.750165,-0.011118
? Car,51438,9629,0.000000,2.750355,-1.256511
? UMa,51459,6208,0.000000,2.751632,0.977045
? Hya,51491,10488,0.000000,2.753245,-0.237164
? Car,51495,3545,0.000000,2.753407,-1.277956
? Cam,51502,6885,0.000000,2.753619,1.440919
? Vel,51523,6388,0.000000,2.754856,-0.937512
? LMi,51556,8894,0.000000,2.756993,0.565130
? Vel,51561,13441,0.000000,2.757434,-0.786562
? Car,51576,11391,0.000000,2.757727,-1.076612
? Leo,51585,3520,0.000000,2.758476,0.246742
? Vel,51610,4943,0.000000,2.760065,-0.778740
? Car,51623,7526,0.000000,2.761097,-1.023928
Rho Leo,51624,12448,0.000000,2.761160,0.162431
? Vel,51635,4637,0.000000,2.761756,-0.820363
? UMa,51658,7996,0.000000,2.762995,0.705559
? LMi,51685,9777,0.000000,2.764232,0.610668
? Hya,51718,3654,0.000000,2.766411,-0.414431
? Leo,51775,4940,0.000000,2.769839,0.121366
? Leo,51802,9444,0.000000,2.770867,0.150978
? Dra,51808,4848,0.000000,2.771115,1.321440
? UMa,51814,7164,0.000000,2.771413,0.996280
? Ant,51821,2383,0.000000,2.771645,-0.690497
Gam Cha,51839,3677,0.000000,2.772761,-1.371965
? Car,51849,3643,0.000000,2.773278,-1.004570
? Car,51912,4364,0.000000,2.776567,-1.039595
? Hya,51933,6264,0.000000,2.777428,-0.213456
? Hya,51979,3613,0.000000,2.780436,-0.478441
? Vel,51986,7461,0.000000,2.780759,-0.841696
? Car,52004,6388,0.000000,2.781406,-1.025090
? Hya,52009,2515,0.000000,2.781856,-0.233604
? Car,52043,12066,0.000000,2.783993,-0.999311
Phi-3 Hya,52085,4938,0.000000,2.786342,-0.294552
? LMi,52098,5212,0.000000,2.786943,0.558091
? Car,52102,3702,0.000000,2.787073,-1.032938
? Car,52127,3525,0.000000,2.788139,-1.026548
? UMa,52136,4175,0.000000,2.788577,0.936689
? LMi,52139,5987,0.000000,2.788721,0.661654
? Vel,52154,4683,0.000000,2.789502,-0.970460
? Car,52221,12650,0.000000,2.793360,-1.136213
? UMa,52338,4094,0.000000,2.800402,1.194564
? Cha,52340,11107,0.000000,2.800640,-1.392481
? UMa,52353,4295,0.000000,2.801013,1.146965
? Car,52370,12273,0.000000,2.802281,-1.125151
? Car,52405,8063,0.000000,2.804204,-1.033510
? Ant,52407,10051,0.000000,2.804394,-0.570996
The Car,52419,14086,0.000000,2.805429,-1.123895
? LMi,52422,8486,0.000000,2.805754,0.459468
? UMa,52425,3940,0.000000,2.805911,1.205607
? Sex,52452,4372,0.000000,2.807138,0.082862
? LMi,52457,9629,0.000000,2.807432,0.404714
? Car,52468,3515,0.000000,2.807966,-1.057087
? UMa,52469,7312,0.000000,2.808014,0.806410
? UMa,52478,10625,0.000000,2.808768,0.998314
? Car,52487,9977,0.000000,2.809340,-1.121357
? Car,52502,12178,0.000000,2.810484,-1.116331
? UMa,52577,2818,0.000000,2.814636,1.176551
Del-1 Cha,52595,4848,0.000000,2.815534,-1.404459
Del-2 Cha,52633,13302,0.000000,2.817770,-1.405691
? LMi,52638,10795,0.000000,2.818117,0.535507
? Car,52678,11505,0.000000,2.819912,-1.125991
? Leo,52686,4442,0.000000,2.820491,0.329719
? Leo,52689,4975,0.000000,2.820545,0.247743
? Car,52701,11199,0.000000,2.820859,-1.121605
Mu Vel,52727,4993,0.000000,2.822063,-0.862546
? Car,52736,12468,0.000000,2.822433,-1.123704
? Hya,52737,8913,0.000000,2.822492,-0.301887
? Vel,52742,11247,0.000000,2.822887,-0.990600
? Car,52827,7631,0.000000,2.827827,-1.045787
? Hya,52841,9788,0.000000,2.828460,-0.553057
? Sex,52863,3637,0.000000,2.830383,-0.034189
? Leo,52911,9708,0.000000,2.832919,0.184048
? Car,52922,10026,0.000000,2.833575,-1.035396
Nu Hya,52943,4246,0.000000,2.834523,-0.282632
? Sex,52948,4571,0.000000,2.834959,-0.171962
? Ant,52965,9674,0.000000,2.835944,-0.594427
? Sex,52980,8519,0.000000,2.837473,-0.155295
? Sex,53035,3831,0.000000,2.840917,-0.053977
? UMa,53043,4446,0.000000,2.841326,0.987547
? UMa,53064,4388,0.000000,2.842250,1.035331
? Car,53154,8747,0.000000,2.847130,-0.999034
? LMi,53229,4648,0.000000,2.850609,0.597162
? Hya,53252,6481,0.000000,2.851397,-0.351487
? Car,53253,4878,0.000000,2.851403,-1.027182
? UMa,53257,4718,0.000000,2.851515,1.219180
? UMa,53261,4025,0.000000,2.851757,0.952690
? Car,53272,10381,0.000000,2.852312,-1.234303
? Leo,53273,4825,0.000000,2.852429,-0.037162
Ome UMa,53295,10639,0.000000,2.853521,0.753807
? Crt,53316,5186,0.000000,2.854906,-0.240123
? Car,53334,3469,0.000000,2.855766,-1.079078
? UMa,53377,4667,0.000000,2.857845,0.594019
? Car,53394,4591,0.000000,2.859231,-1.056221
? Leo,53417,9929,0.000000,2.860653,0.431964
? Leo,53423,6749,0.000000,2.861060,0.012862
? UMa,53426,4512,0.000000,2.861205,0.584806
? Leo,53449,4201,0.000000,2.862447,0.107955
Iot Ant,53502,4728,0.000000,2.865470,-0.648176
? Vel,53530,8378,0.000000,2.867275,-0.886017
? Hya,53699,7021,0.000000,2.876429,-0.588832
? UMa,53721,5875,0.000000,2.877468,0.705641
? Crt,53723,3649,0.000000,2.877679,-0.285426
? UMa,53726,3655,0.000000,2.877814,0.629943
Alp Crt,53740,4560,0.000000,2.878810,-0.319374
? Vel,53762,11000,0.000000,2.879749,-0.764578
? Vel,53773,8875,0.000000,2.880467,-0.736980
? Crt,53778,3792,0.000000,2.880644,-0.245801
? UMa,53781,3845,0.000000,2.880862,0.794583
? Leo,53807,4421,0.000000,2.882240,0.063137
? Leo,53824,8435,0.000000,2.883051,0.106490
? UMa,53838,7760,0.000000,2.883461,0.684380
? Leo,53907,3658,0.000000,2.887769,-0.043364
Merak,53910,9731,0.000000,2.887825,0.984059
? Leo,53954,9508,0.000000,2.889958,0.352205
? Crt,54029,4896,0.000000,2.893965,-0.197283
? Leo,54049,4273,0.000000,2.895544,-0.000015
Dubhe,54061,4600,0.000000,2.896065,1.077759
? Vel,54137,7753,0.000000,2.899518,-0.832157
? Ant,54173,9870,0.000000,2.901188,-0.624910
Chi Leo,54182,7264,0.000000,2.901685,0.128037
Chi-1 Hya,54204,7049,0.000000,2.903059,-0.476363
Chi-2 Hya,54255,11046,0.000000,2.905796,-0.476263
? Car,54301,4771,0.000000,2.908333,-1.089506
? Car,54327,11091,0.000000,2.909603,-1.237053
? Leo,54336,4853,0.000000,2.909915,0.034130
? Cen,54360,9777,0.000000,2.911552,-0.744185
? Car,54461,8201,0.000000,2.917173,-1.081182
? Car,54463,4260,0.000000,2.917274,-1.029309
? Hya,54477,9338,0.000000,2.917900,-0.490100
? Leo,54487,9215,0.000000,2.918270,0.430371
? UMa,54522,3950,0.000000,2.920451,0.633718
? UMa,54537,3699,0.000000,2.921864,0.754117
Psi UMa,54539,4421,0.000000,2.921959,0.776645
? Hya,54561,9800,0.000000,2.922946,-0.564920
Bet Crt,54682,9823,0.000000,2.930662,-0.398386
? Cen,54746,8361,0.000000,2.934559,-0.856974
? Car,54751,6208,0.000000,2.934772,-1.052741
? Car,54767,11278,0.000000,2.935443,-1.119974
? Cen,54811,3566,0.000000,2.937585,-0.774441
? Car,54829,11674,0.000000,2.938755,-1.040553
? Cen,54840,4105,0.000000,2.939382,-0.929070
? Leo,54849,10381,0.000000,2.939829,-0.001213
? Leo,54863,4455,0.000000,2.941013,0.140686
Zosma,54872,8765,0.000000,2.941352,0.358206
The Leo,54879,10162,0.000000,2.941927,0.269297
? Leo,54951,3571,0.000000,2.946133,0.403093
? Leo,55016,4330,0.000000,2.949017,0.232261
Phi Leo,55084,8086,0.000000,2.952494,-0.063732
? UMa,55086,4510,0.000000,2.952652,0.863523
? Leo,55137,3777,0.000000,2.955235,0.035091
Nu UMa,55219,3950,0.000000,2.960423,0.577605
? Leo,55249,4648,0.000000,2.962330,0.028805
? UMa,55266,8903,0.000000,2.963272,0.666464
? Car,55280,6523,0.000000,2.963909,-1.127177
Del Crt,55282,4488,0.000000,2.964184,-0.257934
Pi Cen,55425,12629,0.000000,2.971454,-0.951048
Sig Leo,55434,10911,0.000000,2.972019,0.105232
? UMa,55560,4747,0.000000,2.979393,0.758916
? Cen,55581,10175,0.000000,2.980742,-0.990987
? Cen,55588,3848,0.000000,2.981072,-0.631194
? Mus,55597,10956,0.000000,2.981707,-1.133674
Lam Crt,55598,6679,0.000000,2.981742,-0.327772
Iot Leo,55642,6760,0.000000,2.984182,0.183775
? Leo,55650,4896,0.000000,2.984682,0.024570
? Mus,55657,9918,0.000000,2.985325,-1.261116
Eps Crt,55687,3711,0.000000,2.987174,-0.189531
Gam Crt,55705,8041,0.000000,2.988362,-0.308644
? Leo,55716,3990,0.000000,2.988798,0.199496
? Cen,55756,4793,0.000000,2.991019,-0.629419
? Cen,55763,3788,0.000000,2.991284,-0.658819
? Leo,55765,6933,0.000000,2.991522,0.287221
? Cen,55779,6411,0.000000,2.992031,-1.116530
? UMa,55797,4771,0.000000,2.993032,0.974774
? Cen,55831,11199,0.000000,2.995816,-1.066661
? Cen,55849,6312,0.000000,2.996678,-0.927816
Kap Crt,55874,6434,0.000000,2.998295,-0.215666
Tau Leo,55945,4742,0.000000,3.001693,0.049851
? Cen,56000,10488,0.000000,3.004518,-0.744805
? UMa,56034,9894,0.000000,3.006630,0.686560
? UMa,56035,6977,0.000000,3.006667,1.078236
? Crt,56078,9359,0.000000,3.009138,-0.426978
? Leo,56080,3998,0.000000,3.009373,0.269012
? Leo,56127,3750,0.000000,3.012067,-0.052421
? Leo,56146,4612,0.000000,3.012804,0.321312
? UMa,56148,6282,0.000000,3.012958,0.753515
Lam Dra,56211,3631,0.000000,3.016821,1.210056
Omi-1 Cen,56243,4681,0.000000,3.018407,-1.037460
Omi-2 Cen,56250,6714,0.000000,3.018605,-1.038744
? Hya,56280,6212,0.000000,3.020613,-0.510701
? Mus,56287,4438,0.000000,3.020874,-1.168704
? UMa,56290,6321,0.000000,3.020928,1.066091
? Crt,56318,3983,0.000000,3.022877,-0.136616
? Cen,56319,3679,0.000000,3.022917,-0.705745
? Hya,56332,3675,0.000000,3.023356,-0.542574
Xi Hya,56343,4873,0.000000,3.023793,-0.556020
? Cen,56391,8866,0.000000,3.026489,-0.708370
? Leo,56445,6481,0.000000,3.029743,0.053410
? Hya,56452,5247,0.000000,3.030296,-0.573015
? Leo,56473,12609,0.000000,3.031236,0.293161
? Cen,56480,11199,0.000000,3.031468,-0.947087
? Cen,56497,4646,0.000000,3.032284,-0.857594
? UMa,56510,4667,0.000000,3.032866,0.956186
? Cen,56518,3538,0.000000,3.033477,-0.826807
Lam Cen,56561,10709,0.000000,3.035921,-1.099904
? Cen,56573,7746,0.000000,3.036551,-0.831504
? Dra,56583,4806,0.000000,3.037068,1.209914
? Leo,56601,7809,0.000000,3.038178,0.484876
? Cen,56606,11606,0.000000,3.038500,-1.065566
? Hya,56620,4695,0.000000,3.039414,-0.585908
The Crt,56633,11137,0.000000,3.039848,-0.171081
Ups Leo,56647,4783,0.000000,3.041013,-0.014377
? Cen,56656,4503,0.000000,3.041285,-1.069598
Pi Cha,56675,7089,0.000000,3.042390,-1.324645
? Cen,56700,4250,0.000000,3.043710,-0.833348
? Mus,56727,4711,0.000000,3.044760,-1.180198
? Cen,56754,10653,0.000000,3.046133,-1.079077
? UMa,56770,7169,0.000000,3.047098,0.761407
Ome Vir,56779,3795,0.000000,3.047607,0.141970
Iot Crt,56802,6299,0.000000,3.048510,-0.230417
? Mus,56862,5268,0.000000,3.052117,-1.141406
Omi Hya,56922,11091,0.000000,3.055257,-0.606409
? Cen,56970,3554,0.000000,3.057416,-0.941930
? Leo,56975,4781,0.000000,3.057749,0.372675
? Cen,56986,4491,0.000000,3.058227,-1.083677
? UMa,56997,5524,0.000000,3.058909,0.596931
? Cen,57013,9607,0.000000,3.060130,-0.752161
? UMa,57029,6674,0.000000,3.061184,0.554073
? Hya,57047,3831,0.000000,3.061886,-0.567222
? Dra,57111,4181,0.000000,3.065118,1.164918
? Cen,57165,3871,0.000000,3.069393,-0.649091
? Cen,57175,5329,0.000000,3.069685,-1.090646
Zet Crt,57283,4845,0.000000,3.075108,-0.320280
Xi Vir,57328,8369,0.000000,3.077382,0.144131
Lam Mus,57363,8486,0.000000,3.078798,-1.164637
? Cen,57371,11884,0.000000,3.079341,-0.797443
Nu Vir,57380,3792,0.000000,3.079892,0.113959
Chi UMa,57399,4346,0.000000,3.080728,0.833908
? Cen,57439,5009,0.000000,3.082749,-1.067764
? Cen,57443,5727,0.000000,3.082786,-0.706865
? UMa,57477,4164,0.000000,3.084551,0.970895
? Cen,57512,3562,0.000000,3.086262,-1.006994
? Vir,57562,9674,0.000000,3.088862,0.143918
? Leo,57565,6183,0.000000,3.089170,0.352887
Mu Mus,57581,3760,0.000000,3.090288,-1.166140
? Leo,57606,7442,0.000000,3.092048,0.249306
? Hya,57613,3657,0.000000,3.092511,-0.466872
Denebola,57632,9125,0.000000,3.093857,0.254330
? Cen,57669,12468,0.000000,3.096583,-1.113319
? UMa,57670,6542,0.000000,3.096631,0.609674
? Mus,57696,4017,0.000000,3.097714,-1.225671
? Cen,57741,7916,0.000000,3.099943,-1.093438
Bet Vir,57757,6308,0.000000,3.100993,0.030800
? Vir,57791,4607,0.000000,3.102485,-0.093084
? Cen,57803,4152,0.000000,3.102956,-0.788426
? Hya,57841,6153,0.000000,3.105349,-0.538169
? Mus,57851,11974,0.000000,3.106050,-1.138058
? Cen,57870,9338,0.000000,3.107437,-0.994624
Bet Hya,57936,11572,0.000000,3.110651,-0.591808
Phad,58001,9607,0.000000,3.114671,0.937150
? Hya,58082,5042,0.000000,3.118506,-0.448792
? Cen,58103,8086,0.000000,3.119777,-1.104430
? Vir,58110,4899,0.000000,3.120004,0.147375
? Hya,58158,3795,0.000000,3.122694,-0.497019
? Leo,58159,8875,0.000000,3.122724,0.273088
? UMa,58181,4512,0.000000,3.124024,0.987831
Eta Crt,58188,10408,0.000000,3.124209,-0.299338
? Cru,58326,12528,0.000000,3.131413,-1.089936
? Cru,58379,10970,0.000000,3.133974,-0.982922
? Cru,58427,8369,0.000000,3.136332,-1.122937
? UMa,58460,4403,0.000000,3.138505,0.578873
Eps Cha,58484,10852,0.000000,3.139969,-1.365229
? Vir,58510,10137,0.000000,3.141368,0.063795
? Vir,58576,5404,0.000000,3.144825,-0.182317
? Crv,58587,13394,0.000000,3.145313,-0.343114
Pi Vir,58590,8820,0.000000,3.145403,0.115442
? UMa,58654,4697,0.000000,3.148827,0.629053
? UMa,58684,7571,0.000000,3.150818,0.751287
? Mus,58720,11247,0.000000,3.153063,-1.207633
The-1 Cru,58758,7591,0.000000,3.154800,-1.105019
? Cen,58803,6790,0.000000,3.157555,-0.740614
? Com,58858,7809,0.000000,3.160253,0.374533
The-2 Cru,58867,11262,0.000000,3.160444,-1.102450
? Mus,58884,10277,0.000000,3.161877,-1.192564
Kap Cha,58905,3807,0.000000,3.162436,-1.335510
? Cru,58921,3527,0.000000,3.163208,-1.064097
Omi Vir,58948,4823,0.000000,3.164321,0.152419
? Cam,58952,4674,0.000000,3.164487,1.342258
? Mus,59050,5917,0.000000,3.169449,-1.146846
Eta Cru,59072,7140,0.000000,3.171618,-1.127722
? Mus,59151,4161,0.000000,3.175775,-1.315403
? Cen,59173,12754,0.000000,3.176880,-0.884206
? Cen,59184,10251,0.000000,3.177570,-0.849844
Del Cen,59196,12066,0.000000,3.178064,-0.885273
Alp Crv,59199,7252,0.000000,3.178304,-0.431600
? Cen,59229,7865,0.000000,3.180412,-0.773634
? Cen,59232,11522,0.000000,3.180469,-0.719627
? Vir,59285,4471,0.000000,3.183867,0.033124
? Vir,59309,7146,0.000000,3.185474,0.101351
Eps Crv,59316,4075,0.000000,3.185770,-0.394789
? Cam,59384,3624,0.000000,3.189595,1.426106
? Crv,59394,9487,0.000000,3.189869,-0.411940
Rho Cen,59449,12609,0.000000,3.192435,-0.914002
? Com,59468,3948,0.000000,3.193311,0.451522
? Com,59501,4838,0.000000,3.194628,0.358527
? Cam,59504,7112,0.000000,3.194819,1.354659
? Cru,59517,7774,0.000000,3.195551,-1.098698
? Cen,59607,12370,0.000000,3.200137,-0.679443
? Vir,59608,7712,0.000000,3.200202,0.179112
? Cen,59654,3950,0.000000,3.202876,-0.798033
? Crv,59728,4621,0.000000,3.207012,-0.363800
? Dra,59746,4350,0.000000,3.207662,1.225221
Del Cru,59747,13418,0.000000,3.207678,-1.025362
Megrez,59774,9256,0.000000,3.208898,0.995407
Gienah Ghurab,59803,11691,0.000000,3.210560,-0.306164
? Com,59819,9349,0.000000,3.211419,0.260038
? CVn,59831,3668,0.000000,3.211955,0.709654
? Com,59847,4848,0.000000,3.212899,0.417926
? Com,59856,4429,0.000000,3.213598,0.577032
? UMa,59920,4068,0.000000,3.217921,0.928364
? Com,59923,8486,0.000000,3.217993,0.505049
Eps Mus,59929,3644,0.000000,3.218278,-1.186139
Bet Cha,60000,11974,0.000000,3.221654,-1.384260
Zet Cru,60009,12859,0.000000,3.222043,-1.117064
? Vir,60030,8419,0.000000,3.223064,-0.013739
? Dra,60044,9498,0.000000,3.223772,1.311799
? Cen,60059,3649,0.000000,3.224480,-0.962427
? CVn,60122,3617,0.000000,3.228038,0.854935
Eta Vir,60129,9812,0.000000,3.228449,-0.011638
? Crv,60157,5209,0.000000,3.229643,-0.387039
? Com,60170,4534,0.000000,3.230290,0.464598
? Vir,60172,4364,0.000000,3.230385,0.057815
Zet Crv,60189,11407,0.000000,3.231306,-0.387741
? Com,60202,4718,0.000000,3.231988,0.310544
? UMa,60212,3867,0.000000,3.232558,1.009919
? Crv,60221,4630,0.000000,3.232911,-0.236767
Eps Cru,60260,3968,0.000000,3.234801,-1.054199
? Cru,60308,3744,0.000000,3.237399,-0.983919
Zet-2 Mus,60320,8201,0.000000,3.238122,-1.178483
Zet-1 Mus,60329,4653,0.000000,3.238461,-1.192188
? Com,60351,6321,0.000000,3.239790,0.451101
? Cru,60379,11539,0.000000,3.241182,-1.006638
? Crv,60425,4403,0.000000,3.243519,-0.433551
? Cen,60449,11030,0.000000,3.244525,-0.618068
? Cen,60463,11000,0.000000,3.245204,-0.679132
? CVn,60485,5058,0.000000,3.246421,0.899931
? Com,60514,9205,0.000000,3.247660,0.455507
? UMa,60584,3618,0.000000,3.250910,0.990960
? Vir,60595,9618,0.000000,3.251531,-0.202643
? Cen,60610,11030,0.000000,3.252257,-0.614119
? CVn,60646,4853,0.000000,3.254381,0.681003
? Com,60697,7611,0.000000,3.256789,0.475921
? Cen,60710,12311,0.000000,3.257349,-0.897983
Acrux,60718,14718,0.000000,3.257651,-1.101287
? Hya,60735,10038,0.000000,3.258798,-0.572994
Gam Com,60742,4455,0.000000,3.259132,0.493377
? Com,60746,9145,0.000000,3.259351,0.468197
? Cru,60781,3729,0.000000,3.261502,-1.029600
? UMa,60795,3674,0.000000,3.261956,0.972370
Sig Cen,60823,13394,0.000000,3.263940,-0.876690
? Cen,60855,11137,0.000000,3.265400,-0.681397
? Com,60904,10882,0.000000,3.267744,0.452265
? Com,60941,6649,0.000000,3.270096,0.420780
? Com,60957,9095,0.000000,3.271273,0.364706
Algorab,60965,10277,0.000000,3.271900,-0.288249
? Cru,60969,3688,0.000000,3.272070,-0.986546
